foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_beta_mean,foil_beta_mean,old_delta_s_norm,foil_delta_s_norm,old_mean_conf_self,foil_mean_conf_self,beta_accuracy,delta_s_accuracy,conf_self_accuracy
state,10,6,1,10,firetrucktoy1.jpg,firetrucktoy2.jpg,0.0,0.0,0.0,0.0,4.056180953979492,2.8085544109344482,0.5,0.5,1.0
state,10,6,2,10,pumpkinpie1.jpg,pumpkinpie2.jpg,0.0,48.0,0.0,242429680.0,5.23353385925293,4.27243185043335,0.0,1.0,1.0
state,10,6,3,10,clipboard1.jpg,clipboard2.jpg,80.0,0.0,404049472.0,0.0,9.77626895904541,10.780726432800293,1.0,0.0,0.0
state,10,6,4,10,eggplant1.jpg,eggplant2.jpg,0.0,0.0,0.0,0.0,9.872241020202637,9.132095336914062,0.5,0.5,1.0
state,10,7,1,10,theasea1.jpg,theasea2.jpg,0.0,0.0,0.0,0.0,2.8075881004333496,2.695075035095215,0.5,0.5,1.0
state,10,7,2,10,scanner1.JPG,scanner2.JPG,0.0,0.0,0.0,0.0,1.4707883596420288,2.0805699825286865,0.5,0.5,0.0
state,10,7,3,10,biscuit1.jpg,biscuit2.jpg,0.0,4.0,0.0,1.3933286225084416e+19,6.815399169921875,4.964443206787109,0.0,1.0,1.0
state,10,7,4,10,piggybank1.jpg,piggybank2.jpg,0.0,4.0,0.0,1.3933286225084416e+19,1.7766770124435425,3.6056783199310303,0.0,1.0,0.0
state,10,7,5,10,teacupplate1.jpg,teacupplate2.jpg,4.0,-112.0,1.3933286225084416e+19,inf,2.3517603874206543,3.4470927715301514,1.0,1.0,0.0
state,10,7,6,10,bagel1.JPG,bagel2.jpg,4.0,-128.0,1.3933286225084416e+19,inf,9.768282890319824,8.345088005065918,1.0,1.0,1.0
state,10,7,7,10,napdisp1.jpg,napdisp2.jpg,-58.378692626953125,4.0,inf,1.3933286225084416e+19,3.499080181121826,2.568702220916748,0.0,0.0,1.0
state,10,8,1,10,carton1.jpg,carton2.jpg,0.0,0.0,0.0,0.0,2.7474143505096436,6.952889919281006,0.5,0.5,0.0
state,10,8,2,10,dresser1.JPG,dresser2.JPG,0.0,0.0,0.0,0.0,4.1922760009765625,6.803171157836914,0.5,0.5,0.0
state,10,8,3,10,purplecoffee1.jpg,purplecoffee2.jpg,0.0,0.0,0.0,0.0,2.0134623050689697,2.4484543800354004,0.5,0.5,0.0
state,10,8,4,10,waffleiron1.jpg,waffleiron2.jpg,4.0,4.0,1309745.75,1309745.75,3.4259402751922607,3.724287986755371,0.5,0.5,0.0
state,10,8,5,10,seatbelt1.jpg,seatbelt2.jpg,0.0,4.0,0.0,1309745.75,2.456285238265991,4.189979076385498,0.0,1.0,0.0
state,10,8,6,10,lunchbox1.jpg,lunchbox2.jpg,0.0,0.0,0.0,0.0,6.531409740447998,7.369216442108154,0.5,0.5,0.0
state,10,9,1,10,typewriter1.jpg,typewriter2.jpg,0.0,4.0,0.0,31760035840.0,6.011960506439209,1.8794777393341064,0.0,1.0,1.0
state,10,9,2,10,rhinoceros1.jpg,rhinoceros2.jpg,0.0,0.0,0.0,0.0,5.367410659790039,5.078123092651367,0.5,0.5,1.0
state,10,9,3,10,coffeegrind1.jpg,coffeegrind2.jpg,-128.0,0.0,1016321146880.0,0.0,4.367205619812012,7.437669277191162,0.0,0.0,0.0
state,10,9,4,10,groomingset1.jpg,groomingset2.jpg,0.0,16.0,0.0,127040143360.0,7.112665176391602,6.444735527038574,0.0,1.0,1.0
state,10,9,5,10,tent1.jpg,tent2.jpg,-128.0,16.0,1016321146880.0,127040143360.0,3.5960681438446045,6.705783843994141,0.0,0.0,0.0
state,10,10,1,10,dishes1.JPG,dishes2.JPG,0.0,-128.0,0.0,1439876645912576.0,2.7923693656921387,8.145976066589355,1.0,1.0,0.0
state,10,10,2,10,bottle1.jpg,bottle2.jpg,0.0,4.0,0.0,44996145184768.0,2.1099417209625244,2.4327850341796875,0.0,1.0,0.0
state,10,10,3,10,barnmail1.jpg,barnmail2.jpg,0.0,0.0,0.0,0.0,8.900640487670898,8.183753967285156,0.5,0.5,1.0
state,10,10,4,10,scissors1.JPG,scissors2.JPG,0.0,4.0,0.0,44996145184768.0,4.501241207122803,5.251189231872559,0.0,1.0,0.0
state,10,10,5,10,breadbox1.JPG,breadbox2.JPG,0.0,4.0,0.0,44996145184768.0,4.017986297607422,5.411921501159668,0.0,1.0,0.0
state,10,11,1,10,abacus1.jpg,abacus2.jpg,4.0,0.0,14750222.0,0.0,1.4134087562561035,1.46871018409729,1.0,0.0,0.0
state,10,11,2,10,redcabbage1.jpg,redcabbage2.jpg,0.0,0.0,0.0,0.0,5.56721305847168,6.250283718109131,0.5,0.5,0.0
state,10,11,3,10,redumbrella1.jpg,redumbrella2.jpg,48.0,-56.99950408935547,177002672.0,227585248.0,1.817845344543457,5.624564170837402,1.0,1.0,0.0
state,10,12,1,10,mirror1.jpg,mirror2.jpg,80.0,0.0,2472385792.0,0.0,4.396843910217285,2.889580488204956,1.0,0.0,1.0
state,10,12,2,10,pie1.JPG,pie2.JPG,0.0,0.0,0.0,0.0,4.782203197479248,6.438493251800537,0.5,0.5,0.0
state,10,12,3,10,player1.jpg,player2.jpg,0.0,0.0,0.0,0.0,4.342804908752441,1.7356128692626953,0.5,0.5,1.0
state,10,13,1,10,bandagetape1.jpg,bandagetape2.jpg,4.0,4.0,666067927040.0,666067927040.0,2.7729220390319824,2.7527103424072266,0.5,0.5,1.0
state,10,13,2,10,cheese1.JPG,cheese2.JPG,0.0,0.0,0.0,0.0,5.994040489196777,5.079594135284424,0.5,0.5,1.0
state,10,13,3,10,servdis1.jpg,servdis2.jpg,0.0,16.0,0.0,2664271708160.0,3.818730115890503,2.4204583168029785,0.0,1.0,1.0
state,10,13,4,10,books1.JPG,books2.JPG,0.0,0.0,0.0,0.0,3.213207960128784,8.229269981384277,0.5,0.5,0.0
state,10,13,5,10,boxcookies1.JPG,boxcookies2.JPG,0.0,4.0,0.0,666067927040.0,7.232086181640625,6.792841911315918,0.0,1.0,1.0
state,10,13,6,10,notebook1.jpg,notebook2.jpg,0.0,0.0,0.0,0.0,1.3027172088623047,1.0417903661727905,0.5,0.5,1.0
state,10,13,7,10,handshake1.JPG,handshake2.JPG,0.42610543966293335,0.0,68543229952.0,0.0,6.549252986907959,6.493924140930176,1.0,0.0,1.0
state,10,13,8,10,tiger1.jpg,tiger2.jpg,4.0,0.0,666067927040.0,0.0,5.8179731369018555,4.197021484375,1.0,0.0,1.0
state,10,14,1,10,laptop1.JPG,laptop2.JPG,4.0,0.0,2634008.0,0.0,4.4973554611206055,3.357217311859131,1.0,0.0,1.0
state,10,14,2,10,traffic1.jpg,traffic2.jpg,0.0,0.0,0.0,0.0,2.5552167892456055,2.5751452445983887,0.5,0.5,0.0
state,10,14,3,10,scales1.jpg,scales2.jpg,0.0,4.0,0.0,2634008.0,2.1326546669006348,2.6552681922912598,0.0,1.0,0.0
state,10,14,4,10,apples1.JPG,apples2.JPG,0.0,0.0,0.0,0.0,3.502775192260742,6.5672101974487305,0.5,0.5,0.0
state,10,14,5,10,babytoy1.JPG,babytoy2.JPG,0.0,4.0,0.0,2634008.0,3.0939273834228516,2.1247000694274902,0.0,1.0,1.0
state,10,14,6,10,polarbear1.jpg,polarbear2.jpg,0.0,0.0,0.0,0.0,4.990941524505615,3.8252334594726562,0.5,0.5,1.0
state,10,14,7,10,basketofapples1.jpg,basketofapples2.jpg,-112.0,0.0,73752224.0,0.0,9.468673706054688,2.259744644165039,0.0,0.0,1.0
state,10,15,1,10,padlock1.jpg,padlock2.jpg,-112.0,0.0,7316914.0,0.0,4.956699371337891,5.286776542663574,0.0,0.0,0.0
state,10,15,2,10,coffeemaker1.JPG,coffeemaker2.JPG,0.0,0.0,0.0,0.0,4.293825149536133,4.162703514099121,0.5,0.5,1.0
state,10,16,1,10,twofingers1.JPG,twofingers2.JPG,0.0,0.0,0.0,0.0,4.085162162780762,4.513336181640625,0.5,0.5,0.0
state,10,16,2,10,bulletandca1.jpg,bulletandca2.jpg,4.0,4.0,407013920.0,407013920.0,5.47852087020874,2.1459388732910156,0.5,0.5,1.0
state,10,16,3,10,banana1.jpg,banana2.jpg,0.0,0.0,0.0,0.0,6.097726345062256,2.2200005054473877,0.5,0.5,1.0
state,10,16,4,10,present1.jpg,present2.jpg,0.0,0.0,0.0,0.0,5.970765590667725,5.22047233581543,0.5,0.5,1.0
state,10,17,1,10,cantaloupe1.jpg,cantaloupe2.jpg,0.0,0.0,0.0,0.0,2.8851757049560547,4.938655853271484,0.5,0.5,0.0
state,10,17,2,10,giftbag1.jpg,giftbag2.jpg,4.0,0.0,506034176.0,0.0,5.0997138023376465,5.247415542602539,1.0,0.0,0.0
state,10,17,3,10,dice1.jpg,dice2.jpg,0.0,4.0,0.0,506034176.0,2.836371898651123,3.4747233390808105,0.0,1.0,0.0
state,10,17,4,10,containero1.jpg,containero2.jpg,1.8144549131393433,0.0,222096112.0,0.0,5.353578090667725,2.7771825790405273,1.0,0.0,1.0
state,10,18,1,10,toast1.jpg,toast2.jpg,0.0,0.0,0.0,0.0,3.4206156730651855,1.9583877325057983,0.5,0.5,1.0
state,10,18,2,10,toilet1.JPG,toilet2.JPG,4.0,0.0,14063619.0,0.0,4.562410354614258,6.934765815734863,1.0,0.0,0.0
state,10,18,3,10,garbagecans1.jpg,garbagecans2.jpg,4.0,0.0,14063619.0,0.0,6.830310344696045,4.829038143157959,1.0,0.0,1.0
state,10,18,4,10,dough1.jpg,dough2.jpg,0.0,0.0,0.0,0.0,3.857567310333252,5.887876033782959,0.5,0.5,0.0
state,10,19,1,10,deepfryer1.jpg,deepfryer2.jpg,0.0,0.2876412868499756,0.0,200.14427185058594,2.7201457023620605,1.2250877618789673,0.0,1.0,1.0
state,10,19,2,10,redbox1.jpg,redbox2.jpg,4.0,4.0,2747.736328125,2762.500732421875,4.177206516265869,5.446099758148193,0.5,1.0,0.0
state,10,19,3,10,tomato1.jpg,tomato2.jpg,0.0,0.0,0.0,0.0,4.708651542663574,4.257243633270264,0.5,0.5,1.0
state,10,20,1,10,telephone1.JPG,telephone2.JPG,-112.0,0.0,15882942464.0,0.0,3.3303580284118652,4.446231365203857,0.0,0.0,0.0
state,10,20,2,10,glassjuice1.JPG,glassjuice2.JPG,112.0,0.0,15882942464.0,0.0,1.234177827835083,1.6458462476730347,1.0,0.0,0.0
state,10,20,3,10,antiquephone1.jpg,antiquephone2.jpg,0.0,0.0,0.0,0.0,2.5923609733581543,3.190106153488159,0.5,0.5,0.0
state,10,20,4,10,patiota1.jpg,patiota2.jpg,0.0,4.0,0.0,567247936.0,3.2954111099243164,2.7208266258239746,0.0,1.0,1.0
state,10,20,5,10,alligatorsk1.jpg,alligatorsk2.jpg,0.0,4.0,0.0,567247936.0,3.04890513420105,3.3035178184509277,0.0,1.0,0.0
state,10,20,6,10,diapers1.jpg,diapers2.jpg,16.0,0.0,2268991744.0,0.0,3.3904223442077637,3.429074764251709,1.0,0.0,0.0
state,10,20,7,10,basketofpeppers1.jpg,basketofpeppers2.jpg,0.0,0.0,0.0,0.0,3.707552671432495,3.188708782196045,0.5,0.5,1.0
exemplar,100,1,1,100,pizza1.jpg,pizza2.jpg,0.0,4.0,0.0,2220046.0,4.207629203796387,4.375311851501465,0.0,1.0,0.0
exemplar,100,1,2,100,toywrench1.jpg,toywrench2.jpg,0.0,0.0,0.0,0.0,3.697327136993408,2.723129987716675,0.5,0.5,1.0
exemplar,100,1,3,100,turtle1.jpg,turtle2.jpg,0.0,0.0,0.0,0.0,2.1533870697021484,1.5507516860961914,0.5,0.5,1.0
exemplar,100,1,4,100,basket1.jpg,basket2.jpg,0.0,0.0,0.0,0.0,1.442809820175171,2.6724119186401367,0.5,0.5,0.0
exemplar,100,1,5,100,spraybottle1.jpg,spraybottle2.jpg,0.0,0.0,0.0,0.0,1.5913279056549072,3.4731812477111816,0.5,0.5,0.0
exemplar,100,1,6,100,lighter1.jpg,lighter2.jpg,0.0,0.0,0.0,0.0,1.5090529918670654,1.6954829692840576,0.5,0.5,0.0
exemplar,100,1,7,100,starfish1.jpg,starfish2.jpg,0.0,4.0,0.0,2220046.0,1.9597911834716797,2.538820266723633,0.0,1.0,0.0
exemplar,100,1,8,100,toykeys1.jpg,toykeys2.JPG,4.0,4.0,2220046.0,2220046.0,3.8846728801727295,5.632598400115967,0.5,0.5,0.0
exemplar,100,1,9,100,microscope1.jpg,microscope2.jpg,4.0,0.0,2220046.0,0.0,5.903810024261475,1.5819454193115234,1.0,0.0,1.0
exemplar,100,1,10,100,graduatedcylinder1.jpg,graduatedcylinder2.jpg,16.0,0.0,8880184.0,0.0,1.2911462783813477,1.1397031545639038,1.0,0.0,1.0
exemplar,100,1,11,100,oritable1.jpg,oritable2.jpg,0.0,0.0,0.0,0.0,4.145351409912109,3.811142683029175,0.5,0.5,1.0
exemplar,100,1,12,100,bathingsuit1.jpg,bathingsuit2.jpg,0.0,0.0,0.0,0.0,2.541227340698242,2.575960874557495,0.5,0.5,0.0
exemplar,100,1,13,100,horn1.jpg,horn2.jpg,0.0,0.0,0.0,0.0,2.917912244796753,3.476274251937866,0.5,0.5,0.0
exemplar,100,1,14,100,skull1.jpg,skull2.jpg,0.0,4.0,0.0,2220046.0,2.5487945079803467,4.455571174621582,0.0,1.0,0.0
exemplar,100,1,15,100,coathanger1.jpg,coathanger2.jpg,0.0,4.0,0.0,2220046.0,1.346325159072876,1.4609031677246094,0.0,1.0,0.0
exemplar,100,1,16,100,cabinet1.jpg,cabinet2.jpg,0.0,0.0,0.0,0.0,1.7545795440673828,1.6605312824249268,0.5,0.5,1.0
exemplar,100,1,17,100,toyairplane1.jpg,toyairplane2.jpg,4.0,0.0,2220046.0,0.0,4.833806037902832,4.0559892654418945,1.0,0.0,1.0
exemplar,100,1,18,100,feather1.jpg,feather2.jpg,0.0,0.0,0.0,0.0,3.458653450012207,3.3934245109558105,0.5,0.5,1.0
exemplar,100,1,19,100,flask1.jpg,flask2.jpg,0.39872023463249207,0.0,226405.359375,0.0,4.348548889160156,6.726044654846191,1.0,0.0,0.0
exemplar,100,1,20,100,pliers1.jpg,pliers2.jpg,4.0,0.0,2220046.0,0.0,3.658710479736328,3.363518476486206,1.0,0.0,1.0
exemplar,100,1,21,100,cow1.jpg,cow2.jpg,0.0,0.0,0.0,0.0,1.2930688858032227,1.1708898544311523,0.5,0.5,1.0
exemplar,100,1,22,100,suitcase1.jpg,suitcase2.jpg,0.0,0.0,0.0,0.0,4.094477653503418,4.325723648071289,0.5,0.5,0.0
exemplar,100,1,23,100,sharpener1.jpg,sharpener2.jpg,0.0,0.0,0.0,0.0,2.9391751289367676,2.534367561340332,0.5,0.5,1.0
exemplar,100,1,24,100,grandpiano1.jpg,grandpiano2.jpg,0.0,0.0,0.0,0.0,5.320577621459961,6.644052505493164,0.5,0.5,0.0
exemplar,100,1,25,100,tractor1.jpg,tractor2.jpg,4.0,1.0,2220046.0,555011.5,7.3790435791015625,3.2709503173828125,1.0,0.0,1.0
exemplar,100,1,26,100,gardeningshovel1.jpg,gardeningshovel2.jpg,1.0,0.0,555011.5,0.0,5.145088195800781,6.181720733642578,1.0,0.0,0.0
exemplar,100,1,27,100,doorway1.jpg,doorway2.jpg,0.0,0.0,0.0,0.0,1.2148780822753906,1.1250611543655396,0.5,0.5,1.0
exemplar,100,1,28,100,citroen1.jpg,citroen2.jpg,0.0,0.0,0.0,0.0,4.274299621582031,2.9732112884521484,0.5,0.5,1.0
exemplar,100,1,29,100,spraynozzle1.jpg,spraynozzle2.jpg,0.0,0.0,0.0,0.0,5.0514044761657715,5.171506881713867,0.5,0.5,0.0
exemplar,100,1,30,100,key1.jpg,key2.jpg,0.0,4.0,0.0,2220046.0,2.606712818145752,1.9634301662445068,0.0,1.0,1.0
exemplar,100,1,31,100,pictureframe1.jpg,pictureframe2.jpg,0.0,4.0,0.0,2220046.0,1.558424472808838,1.0918960571289062,0.0,1.0,1.0
exemplar,100,1,32,100,wheelchair1.jpg,wheelchair2.jpg,0.0,0.0,0.0,0.0,1.9161494970321655,2.2947630882263184,0.5,0.5,0.0
exemplar,100,1,33,100,bracelet1.jpg,bracelet2.jpg,0.0,0.0,0.0,0.0,2.5309929847717285,2.6375889778137207,0.5,0.5,0.0
exemplar,100,1,34,100,backgammon1.jpg,backgammon2.jpg,0.0,0.0,0.0,0.0,4.092530250549316,4.2833251953125,0.5,0.5,0.0
exemplar,100,1,35,100,train1.jpg,train2.jpg,0.0,0.0,0.0,0.0,1.5895309448242188,2.4761836528778076,0.5,0.5,0.0
exemplar,100,1,36,100,rabbitstuffed1.jpg,rabbitstuffed2.jpg,0.0,0.0,0.0,0.0,1.5168389081954956,2.6111414432525635,0.5,0.5,0.0
exemplar,100,1,37,100,stool1.jpg,stool2.jpg,0.0,-16.0,0.0,8880184.0,1.997132658958435,1.4486033916473389,1.0,1.0,1.0
exemplar,100,1,38,100,binoculars1.jpg,binoculars2.jpg,-128.0,0.0,71041472.0,0.0,4.827706336975098,2.266590118408203,0.0,0.0,1.0
exemplar,100,1,39,100,soapdish1.jpg,soapdish2.jpg,0.0,0.0,0.0,0.0,3.2153544425964355,4.251059532165527,0.5,0.5,0.0
exemplar,100,1,40,100,globe1.jpg,globe2.jpg,-48.0,0.0,26640550.0,0.0,3.4309024810791016,1.460716962814331,0.0,0.0,1.0
exemplar,100,1,41,100,guitar1.jpg,guitar2.jpg,-32.0,4.0,17760368.0,2220046.0,3.284529209136963,4.255465507507324,0.0,0.0,0.0
exemplar,100,1,42,100,teapot1.JPG,teapot2.JPG,-128.0,0.0,71041472.0,0.0,4.545536518096924,4.198166847229004,0.0,0.0,1.0
exemplar,100,1,43,100,stapleremover1.jpg,stapleremover2.jpg,0.0,0.0,0.0,0.0,3.9686360359191895,3.968214750289917,0.5,0.5,1.0
exemplar,100,1,44,100,tongs1.jpg,tongs2.jpg,0.0,0.0,0.0,0.0,5.15137243270874,4.586629867553711,0.5,0.5,1.0
exemplar,100,1,45,100,soother1.jpg,soother2.jpg,4.0,0.0,2220046.0,0.0,2.277879238128662,2.9782657623291016,1.0,0.0,0.0
exemplar,100,1,46,100,bassguitar1.jpg,bassguitar2.jpg,0.0,0.0,0.0,0.0,4.439939498901367,2.514373302459717,0.5,0.5,1.0
exemplar,100,1,47,100,razor1.jpg,razor2.jpg,0.0,0.0,0.0,0.0,1.6463887691497803,2.5016582012176514,0.5,0.5,0.0
exemplar,100,1,48,100,spool1.jpg,spool2.jpg,0.0,0.0,0.0,0.0,4.176480770111084,1.9829609394073486,0.5,0.5,1.0
exemplar,100,1,49,100,money1.jpg,money2.jpg,0.0,4.0,0.0,2220046.0,4.4829912185668945,5.0025787353515625,0.0,1.0,0.0
exemplar,100,1,50,100,peppers1.jpg,peppers2.jpg,4.0,0.0,2220046.0,0.0,4.730123996734619,3.4968199729919434,1.0,0.0,1.0
exemplar,100,1,51,100,trophy1.jpg,trophy2.jpg,12.487998962402344,4.0,7086790.0,2220046.0,3.4658164978027344,2.754723072052002,1.0,0.0,1.0
exemplar,100,1,52,100,anchor1.jpg,anchor2.jpg,4.0,0.0,2220046.0,0.0,4.997465133666992,3.459975242614746,1.0,0.0,1.0
exemplar,100,1,53,100,baseballglove1.jpg,baseballglove2.jpg,4.0,0.37753766775131226,2220046.0,215546.421875,4.824643611907959,2.392209053039551,1.0,0.0,1.0
exemplar,100,1,54,100,chocolatecake.jpg,chocolatecake2.jpg,0.0,0.0,0.0,0.0,2.017284393310547,2.302147388458252,0.5,0.5,0.0
exemplar,100,1,55,100,metalpin1.jpg,metalpin2.jpg,0.0,0.0,0.0,0.0,2.521313190460205,2.250002861022949,0.5,0.5,1.0
exemplar,100,1,56,100,holepunch1.jpg,holepunch2.jpg,-48.0,112.0,26640550.0,62161284.0,2.9008243083953857,5.015201091766357,0.0,1.0,0.0
exemplar,100,2,1,100,goggles1.jpg,goggles2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,2,100,remote1.jpg,remote2.jpg,nan,0.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,3,100,bonzai1.jpg,bonzai2.jpg,nan,0.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,4,100,reportfile1.jpg,reportfile2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,5,100,stapler1.jpg,stapler2.jpg,4.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,6,100,rake1.jpg,rake2.jpg,nan,16.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,7,100,soapbottle1.jpg,soapbottle2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,8,100,cone1.jpg,cone2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,9,100,muffin1.jpg,muffin2.jpg,4.0,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,10,100,breadloaf1.jpg,breadloaf2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,11,100,block1.jpg,block2.jpg,4.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,12,100,sunglasses1.jpg,sunglasses2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,13,100,wineglass1.jpg,wineglass2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,14,100,rabbit1.jpg,rabbit2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,15,100,cheesecrackers1.jpg,cheesecrackers2.jpg,4.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,16,100,bikehelmet1.jpg,bikehelmet2.jpg,4.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,17,100,bicycle1.jpg,bicycle2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,18,100,bell1.jpg,bell2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,19,100,parkmet1.jpg,parkmet2.jpg,nan,0.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,20,100,headphone1.jpg,headphone2.jpg,nan,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,21,100,balloon1.jpg,balloon2.jpg,nan,0.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,22,100,kayak1.jpg,kayak2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,23,100,scroll1.jpg,scroll2.jpg,nan,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,24,100,grapes1.jpg,grapes2.jpg,4.0,0.0,nan,nan,2.1540307998657227,2.1540307998657227,1.0,0.5,0.5
exemplar,100,2,25,100,woodenbarrel1.jpg,woodenbarrel2.jpg,4.0,-48.0,nan,nan,2.1540307998657227,2.1540307998657227,1.0,0.5,0.5
exemplar,100,2,26,100,log1.jpg,log2.jpg,0.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,27,100,icecream1.jpg,icecream2.jpg,nan,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,28,100,fishbowl1.jpg,fishbowl2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,29,100,dogpresent1.JPG,dogpresent2.JPG,-128.0,-48.0,nan,nan,2.1540307998657227,2.1540307998657227,0.0,0.5,0.5
exemplar,100,2,30,100,plate1.jpg,plate2.jpg,nan,-112.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,31,100,calculator1.jpg,calculator2.jpg,4.0,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,32,100,lei1.jpg,lei2.jpg,0.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,33,100,camera1.jpg,camera2.jpg,nan,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,34,100,ship1.jpg,ship2.jpg,nan,-48.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,35,100,soccerball1.jpg,soccerball2.jpg,nan,0.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,36,100,fan1.jpg,fan2.jpg,nan,0.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,37,100,potatochips1.jpg,potatochips2.jpg,4.0,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,38,100,hotair1.jpg,hotair2.jpg,nan,80.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,39,100,toyhandorn1.jpg,toyhandorn2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,40,100,santahat1.jpg,santahat2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,41,100,chisel1.jpg,chisel2.jpg,nan,nan,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,42,100,candy1.jpg,candy2.jpg,nan,80.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,43,100,chocolatebar1.jpg,chocolatebar2.jpg,nan,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.5,0.5,0.5
exemplar,100,2,44,100,toydinosaur1.jpg,toydinosaur2.jpg,-48.0,4.0,nan,nan,2.1540307998657227,2.1540307998657227,0.0,0.5,0.5
novel,100,1,1,100,microscope1.jpg,Abuilding5.jpg,0.0,0.0,0.0,0.0,6.067755699157715,1.270164132118225,0.5,0.5,1.0
novel,100,1,2,100,tongs1.jpg,Avicegriptool.jpg,0.0,-48.0,0.0,26640550.0,5.15137243270874,2.2401022911071777,1.0,1.0,1.0
novel,100,1,3,100,dresser1.JPG,Ababmonit.jpg,4.0,0.0,2220046.0,0.0,2.9271812438964844,2.858898162841797,1.0,0.0,1.0
novel,100,1,4,100,present1.jpg,8074514.thl.jpg,0.0,1.0,0.0,555011.5,5.075955867767334,2.2967007160186768,0.0,1.0,1.0
novel,100,1,5,100,turtle1.jpg,Aeasteregg14.jpg,0.0,0.0,0.0,0.0,2.1533870697021484,2.651602268218994,0.5,0.5,0.0
novel,100,1,6,100,spool1.jpg,AHONEYJA2.jpg,4.0,0.0,2220046.0,0.0,4.353907585144043,2.163398027420044,1.0,0.0,1.0
novel,100,1,7,100,flask1.jpg,Acardinal2.jpg,0.0,4.0,0.0,2220046.0,4.348548889160156,1.1638236045837402,0.0,1.0,1.0
novel,100,1,8,100,coffeemaker1.JPG,Atrafficsign2.jpg,0.0,0.38869142532348633,0.0,219916.296875,3.3552939891815186,2.5191879272460938,0.0,1.0,1.0
